	query acc	query length	subject acc	subject length	bit score	score	alignment length	% identity	subject tax id
1910	AC090152.1	1106	XR_681884	1160	1890.0	1023	1051	99.144	9598
1911	AC090152.1	1106	BX908733	134155	52.8	28	28	100.0	7955
1912	LINC02238	557	AC105269	120910	813.0	440	440	100.0	9606
1913	LINC02238	557	XR_002943054	3347	665.0	360	378	98.413	9598
1914	AC007638.1	1763	AK001871	1763	3240.0	1754	1763	99.83	9606
1915	AC007638.1	1763	AC160656	194844	375.0	203	301	89.369	9598
1916	AC011498.1	478	XM_017027325	2346	883.0	478	478	100.0	9606
1917	AC011498.1	478	AC278905	159404	289.0	156	313	83.706	9598
1918	AC026369.1	4913	BC036774	4956	9014.0	4881	4921	99.756	9606
1919	AC026369.1	4913	XM_016922678	2800	219.0	118	127	97.638	9598
1920	AC026369.1	4913	AC115799	227078	219.0	118	274	82.117	10090
1921	LINC01907	2609	NR_040038	2609	4819.0	2609	2609	100.0	9606
1922	LINC01907	2609	AC192829	210477	383.0	207	301	89.701	9598
1923	AC006387.1	671	AC006387	138764	573.0	310	310	100.0	9606
1924	AC006387.1	671	AC192139	211127	538.0	291	311	98.071	9598
1925	AL135790.1	157	AL135790	176273	224.0	121	121	100.0	9606
1926	AC083836.1	2125	DQ384455	39598	3013.0	1631	1635	99.939	9606
1927	AC083836.1	2125	AC187992	150136	405.0	219	306	90.85	9598
1928	AL590822.2	4196	NG_029616	141926	7749.0	4196	4196	100.0	9606
1929	AL590822.2	4196	AC270672	167170	486.0	263	312	94.872	9598
1930	TUSC8	978	NR_104174	1098	1807.0	978	978	100.0	9606
1931	AP001107.1	2792	AP001107	196662	5101.0	2762	2762	100.0	9606
1932	AP001107.1	2792	AC192582	219063	4750.0	2572	2772	97.799	9598
1933	AC093484.4	304	CP068261	84277185	339.0	183	183	100.0	9606
1934	AC093484.4	304	AC189697	166397	148.0	80	115	90.435	9598
1935	AC009120.4	475	AC279016	188473	839.0	454	454	100.0	9606
1936	AC009120.4	475	AC183538	186120	174.0	94	131	90.84	9598
1937	AC093802.1	3238	AK056439	3213	5712.0	3093	3238	98.641	9606
1938	AC093802.1	3238	AC190149	189272	381.0	206	449	82.628	9598
1939	LUADT1	453	NR_132442	453	837.0	453	453	100.0	9606
1940	LUADT1	453	XR_002944309	740	785.0	425	449	98.218	9598
1941	AP001267.4	545	AP001267	194310	1007.0	545	545	100.0	9606
1942	AC104758.4	353	AC279061	176647	451.0	244	244	100.0	9606
1943	AC104758.4	353	AC278950	176604	418.0	226	244	97.541	9598
1944	AC097467.3	1293	NM_001039580	7328	490.0	265	265	100.0	9606
1945	AC097467.3	1293	XM_024356346	7328	473.0	256	265	98.868	9598
1946	LINC02588	818	AL079343	173480	680.0	368	372	99.731	9606
1947	LINC02588	818	XR_001709063	2368	608.0	329	335	99.403	9598
1948	LINC02588	818	AC156498	175716	200.0	108	148	91.216	10090
1949	AL161781.2	739	NG_033894	208205	1094.0	592	595	99.832	9606
1950	AL161781.2	739	AC193203	224197	206.0	111	166	89.157	9598
1951	AC007610.2	666	CP068262	96330493	802.0	434	434	100.0	9606
1952	AC007610.2	666	XM_520630	4457	211.0	114	128	96.875	9598
1953	AL133297.1	404	CP068262	96330493	518.0	280	280	100.0	9606
1954	AL133297.1	404	AL954230	157305	52.8	28	28	100.0	9598
1955	AL139020.1	2738	AL139020	166308	4460.0	2415	2418	99.959	9606
1956	AL139020.1	2738	XR_002939254	2074	1478.0	800	890	96.966	9598
